job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
11740,AI Engineer,MNC,Technology,USA,Remote,Entry,13,Bachelor,0,1,0,1,0,120786,9,2021,High,7
11741,Data Engineer,Startup,Finance,Germany,Onsite,Entry,4,PhD,0,1,0,0,0,47610,4,2020,High,9
11742,Machine Learning Engineer,Startup,Retail,UK,Hybrid,Entry,8,PhD,1,1,0,1,1,113527,10,2024,High,8
11743,Data Engineer,MNC,Technology,USA,Onsite,Senior,4,PhD,0,1,1,1,1,158537,12,2024,High,5
11744,Business Analyst,Startup,Finance,Canada,Remote,Senior,6,Bachelor,0,1,1,1,1,141976,1,2021,High,2
11745,Data Engineer,MNC,Finance,USA,Onsite,Entry,6,PhD,1,0,0,1,0,85927,12,2020,Low,4
11746,AI Engineer,Startup,E-commerce,USA,Hybrid,Entry,4,PhD,1,1,1,0,1,119137,6,2023,Low,5
11747,Data Scientist,Medium,Technology,UK,Onsite,Senior,9,Bachelor,1,0,0,1,1,123436,9,2021,High,7
11748,Machine Learning Engineer,Enterprise,Education,Canada,Remote,Entry,11,Master,1,1,0,1,1,114351,2,2026,Medium,5
11749,Data Analyst,Enterprise,Education,Singapore,Onsite,Mid,13,PhD,1,0,0,0,1,82037,5,2026,High,9
11750,Data Analyst,MNC,Finance,Australia,Remote,Mid,10,Bachelor,1,0,1,0,0,107769,10,2026,Medium,4
11751,Data Scientist,Startup,Technology,Germany,Remote,Senior,2,Master,1,1,1,0,1,126495,9,2021,Low,2
11752,Data Scientist,Enterprise,Technology,Canada,Hybrid,Entry,14,PhD,0,1,0,0,0,49820,4,2025,High,9
11753,Machine Learning Engineer,Medium,Technology,Germany,Onsite,Mid,6,Bachelor,1,1,0,0,1,124300,7,2024,Low,1
11754,Data Analyst,MNC,Education,USA,Onsite,Senior,12,PhD,0,0,0,0,0,119473,9,2022,High,9
11755,Data Analyst,Startup,Retail,Canada,Remote,Entry,12,Master,0,1,0,1,0,68228,1,2020,Medium,1
11756,Business Analyst,MNC,Education,UK,Remote,Senior,7,Bachelor,0,1,0,0,0,116017,2,2020,Low,2
11757,Business Analyst,MNC,Technology,India,Onsite,Entry,14,Master,0,0,0,1,1,90935,5,2021,Medium,3
11758,Business Analyst,MNC,Education,USA,Remote,Mid,3,Bachelor,1,1,0,1,0,113565,11,2025,Low,6
11759,Data Engineer,Startup,Finance,USA,Remote,Mid,2,PhD,1,1,0,1,0,89033,11,2026,High,8
11760,Business Analyst,Medium,Technology,India,Onsite,Senior,10,Bachelor,1,0,1,0,0,114081,8,2025,High,7
11761,Data Scientist,Medium,Technology,Australia,Hybrid,Senior,0,Master,1,1,1,1,1,141618,12,2024,High,4
11762,Data Scientist,Startup,Education,India,Remote,Mid,5,Bachelor,0,0,1,0,1,95394,12,2025,High,9
11763,AI Engineer,Medium,Education,Canada,Onsite,Entry,3,Master,1,1,1,0,1,114814,12,2021,Low,1
11764,Data Scientist,MNC,Healthcare,Australia,Onsite,Mid,6,Bachelor,1,0,0,0,0,96777,11,2023,High,7
11765,Business Analyst,MNC,Education,USA,Hybrid,Senior,13,Master,1,1,0,1,0,136393,2,2023,High,7
11766,Business Analyst,Enterprise,Education,USA,Remote,Mid,1,Master,1,0,1,0,1,95838,10,2022,Low,1
11767,Machine Learning Engineer,MNC,Education,USA,Hybrid,Mid,8,Bachelor,0,1,1,0,1,164033,4,2023,Medium,4
11768,Machine Learning Engineer,MNC,Healthcare,Germany,Remote,Mid,3,Bachelor,1,1,1,1,1,174490,4,2022,High,3
11769,Data Engineer,Startup,Technology,Singapore,Hybrid,Entry,7,Bachelor,1,1,1,0,1,79118,9,2021,Low,5
11770,Machine Learning Engineer,Enterprise,Education,USA,Hybrid,Senior,10,Master,1,0,0,0,0,141929,5,2025,Medium,4
11771,Data Engineer,Startup,Education,USA,Remote,Mid,14,Bachelor,0,1,0,1,0,94184,5,2023,High,8
11772,Data Engineer,MNC,Retail,UK,Remote,Entry,11,PhD,0,0,0,0,1,79504,2,2021,Medium,4
11773,Business Analyst,Startup,Healthcare,Canada,Onsite,Mid,3,PhD,0,0,0,1,0,92281,1,2021,Low,4
11774,Data Scientist,MNC,E-commerce,Canada,Hybrid,Senior,14,Master,1,1,0,0,0,123000,9,2021,Medium,5
11775,Data Engineer,MNC,Retail,Canada,Hybrid,Senior,12,Bachelor,1,1,0,0,1,133828,4,2025,Medium,6
11776,Data Engineer,MNC,Healthcare,Singapore,Onsite,Mid,8,Bachelor,0,0,0,1,1,123057,11,2020,Medium,1
11777,Machine Learning Engineer,Startup,Education,UK,Remote,Mid,0,PhD,1,1,1,0,1,138244,8,2026,High,8
11778,Business Analyst,Enterprise,Technology,Australia,Onsite,Senior,11,Bachelor,0,0,0,1,1,129352,12,2022,Medium,4
11779,Machine Learning Engineer,Enterprise,Healthcare,Canada,Hybrid,Entry,0,Bachelor,0,1,1,0,0,101487,11,2021,Low,6
11780,Machine Learning Engineer,Medium,Finance,Singapore,Hybrid,Entry,2,Bachelor,1,1,0,0,1,104494,6,2021,High,9
11781,Data Analyst,Startup,Finance,India,Remote,Senior,4,PhD,0,0,1,1,0,131170,5,2024,High,8
11782,Data Engineer,Enterprise,Technology,India,Remote,Entry,3,PhD,1,0,1,1,0,77045,3,2020,High,6
11783,Data Engineer,Enterprise,Technology,Germany,Remote,Senior,6,PhD,0,1,1,0,1,125161,9,2024,High,7
11784,Business Analyst,Medium,Healthcare,USA,Onsite,Senior,6,Bachelor,1,1,0,0,1,106929,2,2022,Low,4
11785,Data Engineer,Medium,Education,USA,Onsite,Mid,3,Bachelor,0,1,0,0,1,84363,12,2023,Low,6
11786,AI Engineer,MNC,Technology,UK,Onsite,Senior,3,PhD,0,1,1,1,1,199130,5,2023,High,4
11787,Data Engineer,MNC,Retail,UK,Hybrid,Senior,6,Master,1,0,1,0,0,135943,9,2023,High,7
11788,Data Scientist,Startup,Technology,Australia,Remote,Mid,6,Master,1,1,1,0,1,97562,5,2021,Low,3
11789,Data Analyst,Enterprise,Technology,Germany,Onsite,Entry,13,PhD,1,1,0,0,0,54230,3,2025,Medium,5
11790,Business Analyst,MNC,Retail,Canada,Remote,Mid,13,Bachelor,0,0,1,1,1,131685,6,2020,High,4
11791,Machine Learning Engineer,Enterprise,Education,Canada,Remote,Entry,11,Master,1,1,0,1,1,114351,2,2026,Medium,5
11792,Data Analyst,Startup,Technology,Australia,Remote,Mid,4,Master,0,0,1,0,1,102914,10,2025,Low,3
11793,Data Scientist,Medium,E-commerce,Germany,Remote,Senior,4,Master,1,0,1,1,1,140764,8,2023,High,1
11794,Data Analyst,Startup,Education,USA,Remote,Mid,7,Bachelor,1,0,0,0,0,72831,9,2023,Low,4
11795,Business Analyst,MNC,Technology,Singapore,Hybrid,Senior,9,Bachelor,1,0,1,1,0,146878,9,2023,High,4
11796,Data Analyst,MNC,Retail,Singapore,Hybrid,Mid,7,PhD,0,1,0,0,1,105156,6,2020,Low,3
11797,Data Engineer,Startup,Finance,Canada,Onsite,Mid,12,Master,1,1,0,0,1,86504,11,2025,Medium,4
11798,AI Engineer,Medium,Healthcare,Germany,Remote,Mid,0,Bachelor,0,0,1,0,0,130285,12,2022,Low,5
11799,Data Analyst,Enterprise,Technology,Germany,Hybrid,Mid,3,Master,0,1,1,0,1,96146,4,2023,Low,3
11800,Data Analyst,MNC,Education,Australia,Remote,Entry,9,Bachelor,0,1,0,1,1,90358,2,2020,Medium,4
11801,Data Analyst,MNC,E-commerce,UK,Hybrid,Entry,2,Master,1,1,0,0,1,84228,12,2020,Low,6
11802,Data Scientist,Enterprise,E-commerce,UK,Onsite,Senior,10,Bachelor,1,1,0,0,0,101036,11,2021,Medium,2
11803,Business Analyst,Enterprise,Technology,Germany,Remote,Mid,1,Bachelor,1,0,1,1,0,103662,3,2022,High,2
11804,Data Scientist,Startup,Finance,Canada,Onsite,Senior,6,PhD,0,0,0,1,0,115002,1,2023,Low,3
11805,AI Engineer,MNC,Healthcare,India,Onsite,Mid,11,Bachelor,0,0,1,0,0,151188,10,2021,High,9
11806,Data Analyst,Startup,Technology,India,Hybrid,Entry,10,Master,1,0,0,0,0,46298,1,2025,Medium,3
11807,Data Scientist,MNC,Technology,Australia,Hybrid,Mid,12,PhD,1,0,1,1,0,121218,10,2023,High,6
11808,Data Analyst,Startup,E-commerce,Canada,Onsite,Senior,4,Master,0,0,0,1,0,113277,5,2020,Low,6
11809,Business Analyst,Medium,Education,India,Onsite,Entry,12,PhD,1,0,0,1,1,76148,11,2025,Medium,4
11810,AI Engineer,Startup,Finance,Germany,Hybrid,Senior,12,Master,0,0,0,0,0,138359,9,2020,Medium,5
11811,AI Engineer,Medium,Technology,India,Remote,Mid,5,PhD,0,1,0,0,1,126924,2,2020,High,9
11812,Machine Learning Engineer,MNC,E-commerce,Australia,Onsite,Mid,14,Bachelor,0,1,0,1,0,152038,6,2024,Medium,5
11813,Data Analyst,MNC,Technology,Singapore,Onsite,Mid,1,PhD,0,1,0,0,0,92813,9,2023,High,9
11814,Machine Learning Engineer,Startup,Retail,Australia,Remote,Mid,14,Bachelor,1,0,0,0,0,114200,12,2021,High,9
11815,Machine Learning Engineer,Enterprise,Technology,Germany,Remote,Entry,0,Bachelor,1,0,0,1,0,105997,7,2023,High,8
11816,AI Engineer,Medium,Technology,Germany,Onsite,Entry,2,PhD,0,1,1,1,0,123339,9,2023,High,9
11817,Data Scientist,Medium,E-commerce,Australia,Remote,Senior,2,Bachelor,1,1,0,0,0,96389,4,2026,Low,4
11818,Machine Learning Engineer,MNC,Retail,Australia,Remote,Entry,8,Master,1,1,1,1,0,143884,9,2022,High,2
11819,Business Analyst,Medium,Technology,Canada,Remote,Mid,0,Bachelor,0,1,1,0,1,99075,11,2022,Low,1
11820,Data Analyst,Medium,Retail,India,Remote,Mid,10,PhD,1,1,0,0,0,71706,5,2025,Medium,3
11821,Data Engineer,Medium,Retail,India,Onsite,Mid,7,Master,1,1,0,0,1,89449,11,2020,Low,6
11822,Data Scientist,Enterprise,Healthcare,USA,Hybrid,Mid,5,Bachelor,0,0,0,1,0,86276,5,2022,Low,1
11823,Data Analyst,Startup,Technology,Canada,Hybrid,Senior,0,Master,1,1,0,0,0,99428,6,2020,Low,1
11824,Data Analyst,MNC,Technology,USA,Remote,Mid,13,Master,1,0,1,1,0,120193,3,2024,High,4
11825,Data Analyst,MNC,E-commerce,Germany,Onsite,Senior,9,PhD,1,1,0,1,1,148453,2,2023,Medium,4
11826,Data Scientist,Startup,Finance,Australia,Remote,Senior,6,Bachelor,1,1,0,1,1,129717,8,2024,Low,4
11827,AI Engineer,Startup,Retail,Australia,Onsite,Entry,1,Bachelor,0,1,1,0,1,116182,9,2024,Low,1
11828,Machine Learning Engineer,Enterprise,Healthcare,Canada,Hybrid,Entry,14,PhD,1,0,0,1,0,106049,10,2022,Medium,4
11829,Data Scientist,Startup,Healthcare,India,Hybrid,Entry,4,Bachelor,1,0,1,1,1,94092,8,2024,High,8
11830,Business Analyst,Medium,E-commerce,India,Hybrid,Entry,14,Bachelor,0,1,0,1,1,77991,5,2024,Medium,4
11831,Machine Learning Engineer,MNC,Retail,India,Remote,Entry,5,Master,1,0,1,0,1,137322,1,2023,Low,5
11832,Machine Learning Engineer,MNC,Education,UK,Remote,Mid,9,Bachelor,0,0,0,1,0,147403,7,2024,Medium,5
11833,AI Engineer,Startup,Education,Singapore,Onsite,Entry,7,PhD,1,1,0,1,0,102888,10,2022,High,7
11834,AI Engineer,Enterprise,Finance,Australia,Hybrid,Mid,2,Master,0,1,0,0,0,119063,6,2023,Low,1
11835,Business Analyst,Startup,Finance,Australia,Remote,Mid,14,Bachelor,1,0,0,1,0,93129,3,2022,Medium,2
11836,AI Engineer,Medium,Retail,Germany,Remote,Entry,11,PhD,0,1,0,0,1,99502,5,2023,Medium,3
11837,Data Engineer,MNC,Healthcare,Canada,Onsite,Senior,12,Bachelor,0,0,1,0,0,139551,12,2021,Medium,4
11838,Data Engineer,MNC,Technology,USA,Hybrid,Mid,1,Bachelor,0,0,1,0,1,117991,10,2022,Low,1
11839,Business Analyst,MNC,Education,India,Onsite,Entry,11,Bachelor,0,1,1,1,0,102014,9,2021,High,5
11840,AI Engineer,Medium,E-commerce,UK,Onsite,Senior,8,Bachelor,0,0,0,1,1,164681,2,2022,Medium,6
11841,Business Analyst,Enterprise,E-commerce,Australia,Remote,Entry,2,Bachelor,1,1,1,1,1,90338,5,2022,High,7
11842,Data Scientist,MNC,Finance,India,Onsite,Mid,5,Bachelor,0,0,0,0,0,96517,12,2025,High,9
11843,Data Engineer,Medium,Healthcare,Australia,Remote,Entry,5,PhD,1,0,0,0,0,54008,5,2022,High,8
11844,Data Scientist,Enterprise,Technology,Canada,Hybrid,Senior,13,PhD,0,0,1,0,1,127526,1,2020,Medium,2
11845,Data Engineer,Medium,Retail,Canada,Onsite,Mid,6,Bachelor,0,0,1,1,0,105120,3,2022,High,3
11846,AI Engineer,Startup,E-commerce,India,Onsite,Entry,11,PhD,1,0,0,1,1,110944,6,2026,Medium,5
11847,Machine Learning Engineer,Medium,Healthcare,USA,Hybrid,Mid,13,PhD,1,0,1,0,1,137343,11,2023,High,7
11848,Machine Learning Engineer,MNC,Education,Australia,Onsite,Senior,13,Master,1,1,1,0,1,185009,5,2023,High,8
11849,Data Analyst,MNC,Finance,USA,Hybrid,Mid,13,PhD,0,0,1,0,1,120860,11,2025,High,9
11850,Data Scientist,Enterprise,Education,Singapore,Hybrid,Mid,0,Bachelor,0,1,0,0,0,79839,10,2021,High,7
11851,Data Engineer,Enterprise,Technology,Canada,Onsite,Entry,8,PhD,1,1,1,1,0,83823,3,2021,High,4
11852,Machine Learning Engineer,Startup,E-commerce,Australia,Remote,Entry,3,PhD,0,1,1,1,1,133405,6,2024,High,2
11853,Data Engineer,Startup,E-commerce,USA,Onsite,Entry,6,Master,0,1,1,0,1,75598,1,2024,Low,6
11854,Data Engineer,Medium,Finance,UK,Hybrid,Entry,0,Master,0,1,0,1,1,75305,12,2022,Low,3
11855,Machine Learning Engineer,Enterprise,Healthcare,UK,Hybrid,Entry,1,Master,0,0,0,0,1,98963,10,2026,Low,2
11856,Machine Learning Engineer,MNC,Education,Singapore,Remote,Entry,2,Bachelor,1,1,0,1,1,135535,7,2023,Low,6
11857,Data Engineer,Medium,E-commerce,USA,Remote,Mid,6,Bachelor,0,1,1,1,1,116102,7,2025,High,1
11858,Business Analyst,MNC,Retail,Singapore,Onsite,Entry,10,Bachelor,0,1,0,0,1,78146,3,2021,Medium,1
11859,Data Analyst,Startup,Technology,Singapore,Remote,Entry,10,Master,1,1,0,0,1,60750,10,2023,High,7
11860,Data Scientist,Medium,Education,UK,Hybrid,Mid,9,Bachelor,1,1,1,1,0,104388,7,2022,High,3
11861,Machine Learning Engineer,MNC,Technology,Singapore,Onsite,Senior,8,Bachelor,0,0,1,1,0,192394,1,2026,High,2
11862,AI Engineer,MNC,E-commerce,Australia,Onsite,Senior,6,Master,1,0,1,1,1,195237,7,2025,High,8
11863,Machine Learning Engineer,Startup,Technology,India,Hybrid,Mid,8,Bachelor,0,1,0,0,0,111755,4,2022,Medium,2
11864,Data Scientist,Enterprise,Education,Australia,Onsite,Entry,4,Bachelor,0,0,1,1,1,89147,5,2022,High,8
11865,Business Analyst,MNC,E-commerce,USA,Remote,Entry,2,PhD,0,1,0,0,1,79100,4,2024,Low,1
11866,Machine Learning Engineer,MNC,Retail,Germany,Onsite,Entry,5,PhD,1,0,1,1,1,149517,1,2025,High,6
11867,AI Engineer,MNC,Technology,UK,Onsite,Mid,11,PhD,1,0,1,0,0,148705,11,2026,Medium,4
11868,Business Analyst,Enterprise,Healthcare,Australia,Onsite,Senior,11,PhD,1,0,0,0,1,108941,3,2025,High,8
11869,Data Analyst,Enterprise,Finance,USA,Onsite,Entry,9,Bachelor,1,0,0,0,1,56615,8,2026,Medium,1
11870,AI Engineer,Enterprise,Healthcare,USA,Hybrid,Entry,3,PhD,1,0,0,0,1,99127,11,2023,High,8
11871,Data Engineer,MNC,Technology,India,Remote,Entry,9,Master,0,0,0,0,0,74128,11,2022,Medium,5
11872,Machine Learning Engineer,Startup,Education,Australia,Remote,Senior,12,Bachelor,1,1,1,0,0,156231,8,2024,Medium,3
11873,Data Scientist,Medium,Retail,UK,Hybrid,Entry,4,Master,1,0,1,0,0,62168,8,2020,Low,2
11874,Data Scientist,Enterprise,Healthcare,India,Hybrid,Mid,1,PhD,0,1,1,0,1,103933,4,2026,Low,1
11875,Business Analyst,MNC,E-commerce,Canada,Hybrid,Entry,5,Bachelor,1,1,1,0,0,84640,11,2022,High,8
11876,Machine Learning Engineer,Startup,Finance,UK,Onsite,Senior,2,Master,0,0,1,0,0,151454,7,2023,Low,4
11877,Machine Learning Engineer,Startup,Retail,UK,Onsite,Senior,5,Bachelor,1,1,1,1,1,182094,2,2025,High,6
11878,Data Scientist,Medium,Healthcare,UK,Hybrid,Senior,14,Bachelor,1,1,1,0,1,125950,12,2025,Medium,4
11879,Business Analyst,MNC,Healthcare,Australia,Onsite,Senior,10,Master,1,1,1,0,1,148640,2,2026,Medium,2
11880,AI Engineer,Medium,Healthcare,UK,Onsite,Entry,14,Master,1,1,1,1,0,115617,7,2025,High,3
11881,AI Engineer,Enterprise,E-commerce,Germany,Remote,Senior,5,PhD,0,1,0,1,0,150942,8,2025,High,7
11882,Business Analyst,Enterprise,E-commerce,USA,Hybrid,Senior,12,Master,0,1,1,1,1,135462,7,2026,High,7
11883,Data Scientist,MNC,Finance,Canada,Remote,Senior,5,PhD,0,1,0,0,0,116055,8,2022,Low,6
11884,Machine Learning Engineer,Startup,E-commerce,Germany,Onsite,Mid,1,PhD,0,0,0,1,1,135804,6,2025,Low,5
11885,Data Analyst,Enterprise,Education,Germany,Remote,Senior,5,Master,1,0,1,1,0,132022,10,2026,High,9
11886,Machine Learning Engineer,Medium,Finance,Germany,Onsite,Mid,5,Master,0,0,0,1,0,127770,2,2026,High,9
11887,Data Scientist,Startup,Technology,UK,Onsite,Mid,7,Master,0,1,1,0,0,88026,10,2023,High,7
11888,Data Scientist,Medium,Retail,India,Onsite,Senior,5,Bachelor,0,0,0,0,1,114691,6,2021,High,7
11889,Data Analyst,Enterprise,Education,Singapore,Remote,Senior,10,Bachelor,0,0,0,0,0,96279,6,2021,Medium,5
11890,Data Engineer,Enterprise,Healthcare,Australia,Remote,Entry,0,PhD,1,0,1,1,1,88462,3,2023,High,1
11891,Data Analyst,Medium,Finance,Canada,Onsite,Senior,0,Bachelor,1,0,1,0,1,126930,11,2024,Low,4
11892,Data Engineer,MNC,Healthcare,UK,Onsite,Senior,4,PhD,1,0,0,0,1,133098,2,2022,Low,2
11893,Data Analyst,Enterprise,Retail,Germany,Hybrid,Entry,1,Bachelor,0,1,0,1,0,67347,4,2022,Low,1
11894,Machine Learning Engineer,Startup,Healthcare,Singapore,Onsite,Senior,1,Master,0,1,1,0,0,153097,12,2024,Low,6
11895,Business Analyst,MNC,Finance,UK,Hybrid,Senior,8,Master,0,0,1,0,0,138959,9,2020,Medium,4
11896,Business Analyst,Startup,Technology,Australia,Onsite,Senior,0,PhD,1,1,0,0,0,104462,11,2026,Low,6
11897,Data Scientist,MNC,E-commerce,Australia,Hybrid,Senior,0,Master,1,1,1,0,1,146185,3,2025,Low,1
11898,Data Analyst,Medium,Healthcare,Australia,Hybrid,Entry,9,PhD,0,0,0,1,0,66455,3,2022,Medium,4
11899,AI Engineer,Enterprise,Finance,UK,Onsite,Entry,0,PhD,0,1,0,1,0,102710,1,2026,Low,3
11900,Data Scientist,Enterprise,Education,Singapore,Hybrid,Mid,4,PhD,0,0,0,0,0,71506,9,2021,Low,1
11901,Data Engineer,Enterprise,E-commerce,Germany,Onsite,Mid,0,Master,0,0,1,0,1,100060,9,2025,Low,3
11902,Data Analyst,MNC,Healthcare,Canada,Onsite,Senior,3,Bachelor,1,1,1,0,1,148117,9,2025,High,8
11903,Machine Learning Engineer,Enterprise,Healthcare,Canada,Remote,Entry,0,Bachelor,1,1,0,0,0,89728,11,2020,Low,2
11904,Data Analyst,Medium,Retail,UK,Hybrid,Entry,8,Bachelor,0,1,1,0,0,66615,10,2026,High,8
11905,Business Analyst,MNC,Finance,UK,Onsite,Entry,4,PhD,1,1,1,0,0,80536,9,2022,High,7
11906,AI Engineer,Startup,Healthcare,UK,Remote,Mid,12,Bachelor,1,1,1,0,1,141361,6,2023,Medium,5
11907,Machine Learning Engineer,Startup,Retail,Australia,Onsite,Mid,14,Bachelor,0,0,1,1,1,156190,10,2021,High,5
11908,Data Scientist,Medium,Healthcare,Germany,Remote,Mid,4,Bachelor,1,1,0,1,0,92027,2,2024,High,7
11909,Data Scientist,Enterprise,Education,Australia,Onsite,Mid,14,Master,1,0,1,0,1,99672,10,2024,Medium,3
11910,Machine Learning Engineer,MNC,Healthcare,UK,Remote,Mid,6,Bachelor,1,0,1,1,1,174869,10,2026,High,6
11911,Data Engineer,Startup,E-commerce,Germany,Onsite,Entry,3,Master,1,0,1,1,0,81840,11,2025,High,9
11912,Data Engineer,MNC,Finance,India,Onsite,Mid,13,Bachelor,1,0,0,1,0,107667,1,2022,High,9
11913,Machine Learning Engineer,MNC,Technology,Australia,Remote,Entry,10,Master,0,1,1,0,0,124309,9,2020,Medium,3
11914,AI Engineer,Medium,E-commerce,Canada,Onsite,Mid,6,PhD,0,0,1,0,0,130213,3,2025,Low,1
11915,Data Analyst,Startup,E-commerce,USA,Hybrid,Senior,5,Bachelor,1,1,0,1,1,123833,3,2021,Low,2
11916,Data Engineer,MNC,Education,Australia,Onsite,Senior,7,PhD,0,0,1,1,1,155461,4,2025,High,9
11917,Data Scientist,Startup,Healthcare,UK,Hybrid,Entry,3,Master,1,0,1,1,0,79310,9,2022,High,8
11918,Data Scientist,Medium,Technology,Canada,Remote,Entry,11,PhD,1,0,0,1,0,61713,10,2020,Medium,4
11919,Data Analyst,Medium,E-commerce,Singapore,Onsite,Mid,5,Master,1,1,1,1,0,103932,8,2024,High,1
11920,AI Engineer,MNC,Finance,India,Hybrid,Entry,12,PhD,0,0,1,0,1,137881,7,2026,Medium,4
11921,Data Analyst,Medium,Technology,UK,Onsite,Mid,13,PhD,1,0,0,0,1,82647,5,2022,Medium,2
11922,Business Analyst,Enterprise,Retail,India,Hybrid,Senior,9,PhD,1,0,1,0,0,112635,9,2023,High,9
11923,Data Engineer,Startup,Technology,UK,Hybrid,Mid,10,PhD,1,0,1,0,0,94135,9,2022,Medium,2
11924,Machine Learning Engineer,Startup,Healthcare,Canada,Hybrid,Entry,9,Bachelor,1,0,0,1,0,107163,10,2026,Medium,1
11925,AI Engineer,Startup,Technology,USA,Onsite,Entry,10,Bachelor,0,1,0,0,1,103462,2,2026,Medium,5
11926,Data Engineer,Medium,Healthcare,Germany,Onsite,Mid,12,Bachelor,1,1,0,0,1,80150,6,2022,High,7
11927,Data Analyst,Enterprise,Healthcare,India,Onsite,Entry,2,Bachelor,1,1,1,1,1,87212,7,2023,High,1
11928,Data Scientist,Startup,Education,USA,Hybrid,Entry,12,PhD,0,1,1,0,0,63419,8,2026,High,8
11929,Data Engineer,Startup,Finance,Australia,Onsite,Entry,0,Master,0,1,1,1,0,80223,7,2022,High,8
11930,Data Scientist,MNC,E-commerce,Singapore,Hybrid,Mid,8,PhD,0,0,0,0,1,107049,6,2025,Medium,1
11931,Business Analyst,Enterprise,Education,India,Hybrid,Mid,0,PhD,0,1,1,1,1,110620,10,2022,High,3
11932,Machine Learning Engineer,Enterprise,Retail,Canada,Hybrid,Mid,7,PhD,1,0,1,0,0,129444,3,2023,High,9
11933,Machine Learning Engineer,Enterprise,Retail,Germany,Onsite,Entry,0,Master,1,0,1,1,1,128499,7,2024,High,1
11934,Data Engineer,MNC,Finance,India,Hybrid,Entry,5,PhD,0,0,0,1,0,85653,7,2026,Low,1
11935,AI Engineer,MNC,E-commerce,Canada,Onsite,Mid,8,Master,0,1,0,1,1,162430,9,2024,Medium,5
11936,Data Analyst,MNC,Finance,UK,Hybrid,Senior,2,Bachelor,1,0,1,1,0,148527,6,2026,High,5
11937,Data Engineer,Startup,E-commerce,USA,Hybrid,Entry,3,PhD,1,0,1,0,1,76045,5,2023,Low,3
11938,Machine Learning Engineer,Startup,Healthcare,Germany,Hybrid,Entry,6,Bachelor,1,0,1,1,0,121817,3,2025,High,8
11939,Machine Learning Engineer,Enterprise,Healthcare,Singapore,Remote,Senior,3,Master,1,1,1,0,0,151115,5,2021,Low,4
11940,Data Scientist,MNC,Technology,Germany,Hybrid,Mid,8,Bachelor,1,1,1,0,0,112650,11,2024,Medium,2
11941,Data Engineer,Startup,E-commerce,USA,Remote,Senior,9,Master,0,1,1,0,0,114174,4,2024,High,9
11942,Data Scientist,MNC,Healthcare,Australia,Onsite,Mid,7,PhD,0,0,1,0,1,121263,12,2024,Low,6
11943,Data Engineer,Medium,Healthcare,Australia,Remote,Entry,5,PhD,1,0,0,0,0,54008,5,2022,High,8
11944,Machine Learning Engineer,MNC,Retail,Singapore,Remote,Senior,11,Master,1,1,0,0,1,171867,4,2022,Medium,5
11945,Machine Learning Engineer,Medium,Healthcare,Germany,Onsite,Senior,9,Master,1,1,1,0,0,158252,9,2020,High,9
11946,Data Engineer,Medium,Education,Germany,Remote,Entry,10,PhD,1,0,0,0,0,45134,12,2024,Medium,2
11947,Data Scientist,MNC,Technology,Singapore,Remote,Senior,2,Master,1,0,1,1,1,164723,11,2024,High,1
11948,Data Scientist,MNC,Technology,Germany,Remote,Entry,14,Bachelor,0,0,0,0,0,67027,8,2026,High,8
11949,Business Analyst,Startup,E-commerce,India,Remote,Senior,8,Master,0,1,0,1,1,128414,9,2023,Medium,5
11950,Data Analyst,Startup,Healthcare,India,Hybrid,Entry,6,Master,1,0,0,0,0,48053,6,2025,High,7
11951,Data Analyst,Enterprise,Healthcare,Australia,Hybrid,Entry,8,PhD,0,1,0,0,1,57375,9,2020,Medium,2
11952,Data Scientist,MNC,Retail,Germany,Onsite,Mid,13,Master,0,1,1,1,0,120034,7,2020,High,2
11953,Machine Learning Engineer,Enterprise,Retail,Australia,Onsite,Senior,11,Bachelor,1,1,1,1,0,169587,3,2020,High,6
11954,Business Analyst,Startup,Healthcare,UK,Hybrid,Entry,1,Master,1,0,0,1,1,71721,10,2024,High,8
11955,Data Scientist,Enterprise,Healthcare,Singapore,Hybrid,Senior,6,Bachelor,0,0,0,1,0,114927,3,2022,Low,6
11956,Machine Learning Engineer,MNC,Retail,Germany,Hybrid,Senior,3,Bachelor,0,1,0,0,0,162292,7,2022,Low,4
11957,Data Engineer,Medium,Finance,Australia,Remote,Senior,14,Bachelor,1,0,1,1,1,136560,8,2026,High,3
11958,Business Analyst,MNC,Retail,Singapore,Hybrid,Mid,2,Master,0,0,1,1,1,138688,5,2024,High,9
11959,Machine Learning Engineer,Enterprise,Technology,Germany,Remote,Senior,4,Bachelor,1,1,0,0,0,135197,7,2022,Low,1
11960,Machine Learning Engineer,Medium,Healthcare,Canada,Hybrid,Entry,10,PhD,0,0,1,1,0,124265,4,2022,High,4
11961,Business Analyst,MNC,Healthcare,USA,Onsite,Entry,0,Master,1,0,1,0,0,83418,10,2023,High,9
11962,Data Engineer,Startup,Technology,Australia,Onsite,Mid,14,Bachelor,0,1,1,1,1,116642,11,2020,High,2
11963,AI Engineer,MNC,Technology,UK,Hybrid,Mid,9,Master,0,1,1,1,0,163034,2,2026,High,9
11964,AI Engineer,Medium,Healthcare,Canada,Onsite,Mid,6,PhD,1,0,0,0,1,120300,5,2023,High,7
